sample_id,phonogram
DR1_ETB0_SX158,"[[12.708329   12.795206   10.7175255  ... 10.710381   10.710226
  10.710194  ]
 [-2.9810996  -2.9005117  -0.53873795 ... -0.5345881  -0.5345298
  -0.5345284 ]
 [-0.4993973  -0.39226583  0.5577225  ...  0.55623364  0.5561637
   0.55614996]
 ...
 [-0.12673345 -0.31149325 -2.0212593  ... -2.0236125  -2.0234647
  -2.0234268 ]
 [-1.7906175  -1.8829575  -2.5071175  ... -2.5078487  -2.5079339
  -2.5079496 ]
 [-4.8051543  -4.747193   -4.4066286  ... -4.4039183  -4.4038086
  -4.4037848 ]]"
DR1_ETB0_SX248,"[[13.67849    13.724619   13.766353   ... 10.589008   10.588412
  10.588454  ]
 [-2.1242378  -2.1683445  -2.1852098  ... -0.76092124 -0.76066697
  -0.76069796]
 [-0.3105029  -0.29285455 -0.18409091 ...  0.12111561  0.12113966
   0.12112747]
 ...
 [-0.30055356 -0.4534969  -0.5310542  ... -2.7936506  -2.7937877
  -2.7938013 ]
 [-0.40766165 -0.43445507 -0.4752242  ... -0.95395684 -0.95427537
  -0.9542228 ]
 [-5.5134296  -5.483591   -5.434018   ... -4.413962   -4.4134502
  -4.413519  ]]"
DR1_ETB0_SX338,"[[12.557832   12.475271   12.359575   ... 10.459476   10.459494
  10.459476  ]
 [-2.4610183  -2.6034935  -2.7826948  ... -0.88597035 -0.88598454
  -0.8859755 ]
 [-0.4585379  -0.6857746  -1.0893755  ...  0.36759508  0.3676005
   0.36759615]
 ...
 [ 0.15315211  0.03513747  0.04924303 ... -1.1004529  -1.1004453
  -1.100451  ]
 [-3.0044084  -3.018311   -2.9674008  ... -2.9729161  -2.9729104
  -2.9729123 ]
 [-4.4211636  -4.3934245  -4.457687   ... -3.7315044  -3.731519
  -3.7315087 ]]"
DR1_ETB0_SX428,"[[ 8.771098    8.77139     8.769808   ...  7.122511    8.216832
   8.757181  ]
 [-0.04118782 -0.04133847 -0.0405379  ...  0.9902238   0.7652912
  -0.04927909]
 [ 0.30242667  0.302433    0.30160946 ... -0.823519   -0.75176275
   0.3552472 ]
 ...
 [-2.2606916  -2.2609735  -2.2605174  ... -1.4517254  -1.5826561
  -2.2619762 ]
 [-2.2506473  -2.2507463  -2.250818   ... -0.02408441 -0.43094942
  -2.2194126 ]
 [-3.4188564  -3.4188733  -3.4181771  ... -3.6882143  -3.8522239
  -3.4130645 ]]"
DR1_ETB0_SX68,"[[12.578426   12.638001   12.728635   ...  9.756157    9.75608
   9.756156  ]
 [-2.2734625  -2.2619247  -2.7523127  ...  0.44112694  0.4413281
   0.44122547]
 [-0.4606226  -0.47473037 -0.55913746 ... -0.45848453 -0.4586841
  -0.4585914 ]
 ...
 [-0.66619337 -0.76820266 -0.8354831  ... -2.5630765  -2.563063
  -2.563025  ]
 [-0.90706277 -0.9702272  -0.6288601  ... -1.9746196  -1.9746273
  -1.9746087 ]
 [-5.781165   -5.7059617  -6.08802    ... -3.4228437  -3.4227166
  -3.4227686 ]]"
DR1_JSP0_SA1,"[[12.6545725  12.735756   12.72847    ... 12.1849     12.186304
  12.184269  ]
 [-2.1975756  -2.253345   -2.2877192  ... -1.2400943  -1.2406516
  -1.2397869 ]
 [-0.19573572 -0.13122588 -0.08178699 ...  0.07364905  0.07380012
   0.07347775]
 ...
 [ 0.56225836  0.35874647  0.14736916 ... -0.715057   -0.7146484
  -0.7152033 ]
 [-0.23776165 -0.27059627 -0.20682096 ... -2.0396059  -2.0387726
  -2.0399568 ]
 [-4.904339   -4.8692036  -4.836026   ... -4.761456   -4.762436
  -4.7610493 ]]"
DR1_JSP0_SA2,"[[13.527815   13.585449   13.641236   ... 11.871429   11.839503
  11.839273  ]
 [-2.6954782  -2.7471585  -2.732315   ... -0.96256655 -0.946108
  -0.94577235]
 [-0.73976433 -0.69543374 -0.65873635 ... -1.054774   -1.0312545
  -1.0310307 ]
 ...
 [ 0.631967    0.43740332  0.2733145  ... -1.2354238  -1.2371631
  -1.237131  ]
 [-0.8732409  -0.9119107  -0.9485605  ... -1.6456876  -1.6673222
  -1.6675344 ]
 [-5.7362976  -5.682432   -5.622299   ... -5.384589   -5.3566146
  -5.3562565 ]]"
DR1_JSP0_SI1434,"[[10.530056   11.072178   13.626972   ... 10.393333   10.39342
  10.39345   ]
 [ 0.05478409 -0.15427865 -1.725881   ...  0.12336941  0.12329276
   0.12327573]
 [ 0.70321894  0.59460026 -0.34738863 ...  0.7072962   0.7073416
   0.70734125]
 ...
 [-1.1361129  -0.99867475 -0.25660688 ... -1.170374   -1.1703769
  -1.1703761 ]
 [-1.949717   -1.970653   -1.3258729  ... -1.9426142  -1.9425147
  -1.9424986 ]
 [-3.5178509  -3.6689072  -4.979275   ... -3.4706235  -3.4707348
  -3.4707582 ]]"
DR1_JSP0_SI1763,"[[13.0289955  13.117821   13.157009   ... 11.282364   10.790287
  10.790238  ]
 [-2.0174751  -2.3014228  -2.364995   ... -0.6033935  -0.28696564
  -0.28696805]
 [-0.9358713  -1.0029153  -1.027885   ... -1.2636805  -0.7217581
  -0.7216493 ]
 ...
 [-0.04471055 -0.1240702  -0.21801805 ... -0.62627244 -1.2587767
  -1.2589043 ]
 [-0.57392853 -0.69652826 -0.7764914  ...  0.13750568 -0.7134558
  -0.71352977]
 [-5.526681   -5.465124   -5.3906784  ... -5.3040347  -5.1629477
  -5.1629014 ]]"
DR1_JSP0_SI804,"[[13.699751   13.761688   13.7634325  ... 11.215066   11.214837
  11.214298  ]
 [-2.3521833  -2.4316995  -2.4207456  ... -0.6787857  -0.67871463
  -0.67855823]
 [-0.17387754 -0.2197434  -0.2546765  ...  0.17032565  0.17020765
   0.16994098]
 ...
 [ 0.23603472 -0.14934704 -0.144544   ... -1.459907   -1.4599144
  -1.4599185 ]
 [-1.5946459  -1.5574465  -1.5418707  ... -2.0961397  -2.0961823
  -2.0963795 ]
 [-4.926793   -4.8997955  -4.913785   ... -4.513112   -4.5129166
  -4.512434  ]]"
DR1_JSP0_SX174,"[[ 9.730416    9.733722    9.760281   ... 10.882533    9.717472
   9.717485  ]
 [-0.714278   -0.7164737  -0.7319661  ... -1.8124716  -0.7077166
  -0.7075397 ]
 [-0.22450589 -0.22325355 -0.2152344  ... -0.6657795  -0.23130116
  -0.23165512]
 ...
 [-1.9710656  -1.9708941  -1.9697151  ... -0.9059553  -1.972192
  -1.9719583 ]
 [-1.6633339  -1.6636038  -1.6672711  ... -0.07917146 -1.6613743
  -1.6614478 ]
 [-3.9810548  -3.9827077  -3.9955158  ... -5.008494   -3.9735658
  -3.9731767 ]]"
DR1_JSP0_SX264,"[[13.136579   13.175299   13.158051   ... 11.131301   11.142765
  11.13071   ]
 [-2.3395793  -2.3505301  -2.2198796  ... -0.34339476 -0.34644896
  -0.34318668]
 [-0.28108656 -0.27621257 -0.18519533 ...  2.9244633   2.9413633
   2.9234571 ]
 ...
 [-0.7338872  -0.8456038  -1.0845757  ... -1.7111797  -1.716562
  -1.7108994 ]
 [-1.0209489  -1.1025734  -1.2268624  ... -1.9688779  -1.9685742
  -1.9688444 ]
 [-4.91361    -4.855178   -4.749723   ... -4.023121   -4.022847
  -4.0231266 ]]"
DR1_JSP0_SX354,"[[12.718671   12.8092575  12.848976   ... 10.545488   10.545029
  10.545083  ]
 [-3.1353993  -3.1526895  -3.1183178  ... -1.3443338  -1.3439184
  -1.3439441 ]
 [ 0.01662308  0.04667798  0.05124176 ...  0.11025554  0.11044022
   0.11050591]
 ...
 [ 0.5917759   0.50004756  0.3808319  ... -0.89976627 -0.899899
  -0.89987314]
 [-2.1075065  -2.1663773  -2.1766605  ... -1.8847823  -1.8849133
  -1.8849572 ]
 [-5.642764   -5.573247   -5.5506096  ... -3.8887112  -3.8884063
  -3.888413  ]]"
DR1_JSP0_SX444,"[[13.005966   13.04443    12.927504   ... 10.678742   10.678373
  10.67805   ]
 [-2.774517   -2.8123164  -2.955859   ... -1.2076185  -1.2074411
  -1.2073007 ]
 [-1.0140892  -1.0785142  -1.202489   ... -0.09397985 -0.09417267
  -0.09439283]
 ...
 [ 0.08322316  0.01577961  0.12686634 ... -1.7252822  -1.7251748
  -1.7250626 ]
 [-2.0843995  -2.125501   -2.1183136  ... -2.158594   -2.1588657
  -2.1591065 ]
 [-5.091058   -5.053496   -4.9324474  ... -4.4789867  -4.4785614
  -4.4781866 ]]"
DR1_JSP0_SX84,"[[12.260576   12.266035   12.354111   ... 11.348423   11.348639
  11.348259  ]
 [-1.353137   -1.3763627  -1.3518617  ... -0.9316652  -0.93186414
  -0.93148315]
 [-0.05712754 -0.06094369 -0.07782048 ...  0.2550379   0.25503433
   0.25502396]
 ...
 [ 0.5420199   0.16859359  0.0680494  ... -1.0586969  -1.0586966
  -1.058774  ]
 [-1.3504221  -1.3434656  -1.34132    ... -2.3213577  -2.321183
  -2.3214846 ]
 [-5.144656   -5.0844135  -5.1129627  ... -4.7464867  -4.746727
  -4.7463236 ]]"
DR1_KFB0_SA1,"[[ 9.221943    9.249911    9.221167   ...  8.430475    9.1347275
   9.220416  ]
 [-0.5547034  -0.5684619  -0.5542605  ... -1.3307843  -1.2124199
  -0.5538693 ]
 [-0.06313556 -0.05674975 -0.06339903 ... -1.2476298  -1.3029076
  -0.06378053]
 ...
 [-2.1218157  -2.1166573  -2.1219683  ... -1.1003616  -1.2411213
  -2.1218965 ]
 [-2.405931   -2.3961663  -2.4062676  ...  0.6960201   0.18710232
  -2.4063087 ]
 [-3.9867616  -4.00031    -3.9863336  ... -5.1373234  -5.0338993
  -3.9862237 ]]"
DR1_KFB0_SA2,"[[13.404602   13.429605   13.520639   ... 11.647684   11.647398
  11.646963  ]
 [-2.3803926  -2.4181561  -2.2938375  ... -0.6414847  -0.6412074
  -0.64079845]
 [-1.1131341  -1.160661   -1.1285789  ... -1.3100121  -1.3098518
  -1.3096483 ]
 ...
 [ 0.3549745   0.30431384  0.26644728 ... -0.859861   -0.8597572
  -0.8597441 ]
 [-0.7524179  -0.7656455  -0.78307337 ... -1.7365441  -1.7369175
  -1.7374055 ]
 [-5.909357   -5.9018726  -5.8819304  ... -5.1521606  -5.151845
  -5.15141   ]]"
DR1_KFB0_SI1608,"[[12.979366   13.005554   13.023829   ... 11.357725   11.357652
  11.357658  ]
 [-2.2441773  -2.2732868  -2.3632236  ... -0.5146382  -0.5146619
  -0.51462406]
 [-0.16761765 -0.19675553 -0.16136193 ...  0.8148315   0.81478465
   0.81480795]
 ...
 [-0.19603515 -0.20727469 -0.42029825 ... -1.1677278  -1.167732
  -1.1677406 ]
 [-0.4538036  -0.41559348 -0.3959505  ... -1.9668407  -1.9668834
  -1.9668856 ]
 [-4.983307   -5.000175   -4.9699945  ... -4.256831   -4.2567806
  -4.256743  ]]"
DR1_KFB0_SI2238,"[[12.539255   12.568081   10.08013    ... 10.07984    10.079826
  10.079872  ]
 [-2.4311657  -2.4619193  -1.2811162  ... -1.2810736  -1.2810214
  -1.2809887 ]
 [-0.5942543  -0.6303795   0.10467744 ...  0.10405412  0.10425428
   0.10451774]
 ...
 [-0.07232696 -0.2950973  -2.1332045  ... -2.133237   -2.133199
  -2.1331613 ]
 [-0.7855295  -0.75582844 -1.7122251  ... -1.7119081  -1.7119825
  -1.7121117 ]
 [-5.2521977  -5.240473   -3.8135972  ... -3.8136263  -3.813559
  -3.8134968 ]]"
DR1_KFB0_SI978,"[[12.720364   12.69677    12.774256   ... 11.627109   11.627159
  11.626905  ]
 [-1.5484083  -1.6806312  -1.6112142  ... -0.7493238  -0.74937075
  -0.7491117 ]
 [ 4.692291    4.847469    4.6311064  ...  0.93885016  0.93892264
   0.93862057]
 ...
 [ 0.04975381  0.03995262 -0.05870116 ... -2.6389346  -2.6388907
  -2.6390195 ]
 [-0.9252776  -0.87701637 -0.8937787  ... -1.3267466  -1.3265876
  -1.3271699 ]
 [-4.6577187  -4.7198443  -4.6797132  ... -3.9830706  -3.9831898
  -3.9826713 ]]"
DR1_KFB0_SX168,"[[10.423825   10.0865555   9.517181   ... 10.150301   10.149879
  10.149899  ]
 [-2.9898481  -2.982977   -2.7482266  ... -0.40511978 -0.40478432
  -0.4047956 ]
 [-1.5944637  -1.5728118  -1.5631468  ... -0.3775234  -0.3772368
  -0.37723392]
 ...
 [-0.48255354 -0.60907745 -0.65957355 ... -2.0562181  -2.056419
  -2.05641   ]
 [-0.877836   -0.96091306 -1.0891191  ... -2.110008   -2.110098
  -2.1100905 ]
 [-5.401001   -5.170109   -4.8144646  ... -3.8904362  -3.8900476
  -3.890067  ]]"
DR1_KFB0_SX258,"[[13.182749   13.199042   13.206262   ... 10.497485   10.497316
  10.497392  ]
 [-2.3199558  -2.3408747  -2.3406754  ... -0.97427094 -0.9742101
  -0.9742393 ]
 [-0.75903744 -0.71403617 -0.7026372  ... -0.49383402 -0.49389797
  -0.49385926]
 ...
 [-0.71741414 -0.7565502  -0.67750955 ... -2.7941725  -2.794373
  -2.7942724 ]
 [-1.6294081  -1.6791123  -1.7542486  ... -1.3961921  -1.3961948
  -1.3961948 ]
 [-4.7346964  -4.6831503  -4.414878   ... -4.623049   -4.622956
  -4.6229897 ]]"
DR1_KFB0_SX348,"[[10.262092    9.471797    9.358729   ... 10.494599   10.501729
  10.49392   ]
 [-1.7354913  -1.9094963  -1.9778087  ... -0.17807323 -0.18396023
  -0.17753604]
 [-1.2432909  -1.5497626  -1.5345631  ... -0.38971767 -0.3904209
  -0.38968426]
 ...
 [-1.369579   -1.3046076  -1.393831   ... -1.9464438  -1.9491959
  -1.9461884 ]
 [-0.20546368 -0.08952045 -0.12697957 ... -1.6479942  -1.6442719
  -1.6484524 ]
 [-4.964511   -4.883991   -4.7921667  ... -4.60944    -4.6154203
  -4.608828  ]]"
DR1_KFB0_SX438,"[[12.912922   12.983459   12.893628   ... 12.511978   11.785389
  11.785063  ]
 [-2.3013127  -2.2539682  -2.1194954  ... -1.6517602  -1.4219956
  -1.4217432 ]
 [ 0.06842667 -0.01952186 -0.08614308 ... -0.67570466  0.10499924
   0.10485783]
 ...
 [-0.30681267 -0.41351533 -0.58391356 ... -0.04131022 -1.3566394
  -1.3567748 ]
 [ 0.19277477  0.24101128  0.4470029  ...  0.26703012 -1.4788934
  -1.4790775 ]
 [-5.567231   -5.5833178  -5.4900703  ... -5.9404373  -5.207788
  -5.207581  ]]"
DR1_KFB0_SX78,"[[13.203691   13.379295   13.386037   ... 11.057065   11.056728
  11.056735  ]
 [-2.905233   -2.9093356  -2.8852968  ... -1.9110577  -1.9106972
  -1.9107475 ]
 [-1.4635166  -1.3101534  -1.4538292  ... -0.38239285 -0.38271007
  -0.3826768 ]
 ...
 [ 0.78175807  0.44894192  0.37688845 ... -1.7536395  -1.7537503
  -1.7537633 ]
 [-0.4756522  -0.6792202  -0.55000484 ... -1.8486619  -1.8489594
  -1.8488815 ]
 [-6.095723   -6.018795   -6.041815   ... -5.0027876  -5.0023527
  -5.0024343 ]]"
DR1_MEM0_SA1,"[[ 9.346508    9.348997    9.349558   ... 10.089879    9.3464
   9.343218  ]
 [-0.83944523 -0.8404299  -0.8407266  ... -1.311872   -0.83854455
  -0.83784795]
 [-0.2725899  -0.2715791  -0.2713516  ... -1.1681889  -0.27451113
  -0.27450716]
 ...
 [-1.8659184  -1.8652353  -1.8651077  ... -1.3006854  -1.863993
  -1.8663956 ]
 [-2.3419006  -2.3412218  -2.341042   ... -0.22492519 -2.3419244
  -2.3428285 ]
 [-4.1674194  -4.1685615  -4.1688304  ... -5.0523863  -4.168231
  -4.166035  ]]"
DR1_MEM0_SA2,"[[11.798124   11.8833275  11.75724    ... 10.864021   10.864015
  10.864008  ]
 [-1.7324948  -1.719482   -1.5759149  ... -1.0139431  -1.0139427
  -1.013943  ]
 [-1.167742   -1.1729884  -1.2353845  ... -0.15914947 -0.15914994
  -0.15915012]
 ...
 [ 0.4797312   0.41294342  0.21163887 ... -1.8489845  -1.8489816
  -1.8489845 ]
 [-0.6391525  -0.68174726 -0.64856184 ... -2.1836467  -2.1836534
  -2.1836562 ]
 [-5.55782    -5.531984   -5.4349203  ... -5.1037154  -5.103707
  -5.1037035 ]]"
DR1_MEM0_SI1377,"[[13.113274   13.266388   13.318745   ... 11.575686   11.57581
  11.575736  ]
 [-2.6402383  -2.633018   -2.6652532  ... -1.4359016  -1.4358565
  -1.4358318 ]
 [-1.2401667  -1.2401168  -1.2635101  ... -0.4063637  -0.40631992
  -0.406403  ]
 ...
 [-0.19714895 -0.23427284 -0.35355952 ... -1.788883   -1.7887897
  -1.7887945 ]
 [-1.2575053  -1.1950678  -1.1012478  ... -2.7015715  -2.7015169
  -2.7016006 ]
 [-5.39217    -5.4475527  -5.4765244  ... -4.5588593  -4.558956
  -4.5588446 ]]"
DR1_MEM0_SI2007,"[[12.847876   12.954324   12.93384    ... 10.879254   10.87875
  10.878133  ]
 [-2.5845418  -2.625787   -2.6545677  ... -0.8583765  -0.85818386
  -0.8580221 ]
 [-1.0030246  -0.961334   -0.9772304  ...  0.1579381   0.1580043
   0.15801172]
 ...
 [ 0.25381035  0.05413714 -0.05162567 ... -1.8093061  -1.8092573
  -1.8093824 ]
 [-1.3078635  -1.3202279  -1.2210374  ... -2.110183   -2.1104202
  -2.1106493 ]
 [-5.8615947  -5.799426   -5.8153796  ... -3.8239765  -3.8236656
  -3.823327  ]]"
DR1_MEM0_SI747,"[[12.965106   13.051325   10.994907   ... 10.995959   10.998239
  10.994616  ]
 [-2.9279308  -2.907585   -1.2770704  ... -1.2767347  -1.2773223
  -1.2767587 ]
 [-0.53996956 -0.5506823  -0.12819749 ... -0.12792006 -0.12806377
  -0.1280452 ]
 ...
 [-0.52324766 -0.55789566 -1.6973388  ... -1.6959581  -1.6944003
  -1.697285  ]
 [-0.58778197 -0.59520686 -1.4373873  ... -1.436466   -1.4347591
  -1.4376633 ]
 [-5.5706434  -5.571566   -4.4870515  ... -4.487585   -4.4892035
  -4.4866896 ]]"
DR1_MEM0_SX117,"[[13.192646   13.326893   13.466243   ... 11.672634   11.6657715
  11.665298  ]
 [-2.19945    -2.1581926  -2.168115   ... -1.2171625  -1.2039253
  -1.2025901 ]
 [-0.78470314 -0.74501795 -0.7875534  ... -0.1905975  -0.18883371
  -0.18876578]
 ...
 [-0.3667286  -0.39270294 -0.30192822 ... -1.5961676  -1.5985241
  -1.5986061 ]
 [-1.5024387  -1.4120862  -1.2621526  ... -1.7417704  -1.7500197
  -1.7507005 ]
 [-5.1863804  -5.1259823  -5.116905   ... -4.3915734  -4.3816986
  -4.380856  ]]"
DR1_MEM0_SX207,"[[10.040986    9.981672    9.99533    ... 10.660464    9.988953
   9.963652  ]
 [ 4.0056405   4.0517616   4.0393796  ...  6.359731    4.1088676
   4.069007  ]
 [-0.1340003  -0.14925942 -0.1446533  ... -1.8215797  -0.17133668
  -0.15492214]
 ...
 [-1.9415562  -1.9564643  -1.9557872  ... -0.82409286 -1.9273531
  -1.9574971 ]
 [-1.4844109  -1.4789757  -1.4821718  ...  0.09639683 -1.4505185
  -1.4744351 ]
 [-3.4887319  -3.461483   -3.465234   ... -4.245971   -3.491015
  -3.4560075 ]]"
DR1_MEM0_SX297,"[[11.307049   11.256659   10.868738   ...  9.537917    9.538012
   9.538118  ]
 [-2.5264952  -2.5480819  -2.577836   ... -0.20139563 -0.20145819
  -0.2014882 ]
 [-1.11398    -1.1016963  -1.294019   ... -0.10928088 -0.10919124
  -0.10912839]
 ...
 [ 1.1332934   0.9121032   0.25209558 ... -2.1026936  -2.1025944
  -2.1025658 ]
 [ 0.5517406   0.45661223  0.2858599  ... -2.726304   -2.7263484
  -2.7263088 ]
 [-6.0052843  -5.821566   -5.4914427  ... -3.6897895  -3.6898508
  -3.689944  ]]"
DR1_MEM0_SX333,"[[12.834131   12.866598   12.947882   ... 11.111847   11.111805
  11.111824  ]
 [-2.7932577  -2.713634   -2.75354    ... -1.2467103  -1.2466662
  -1.2466637 ]
 [ 0.19174483  0.24319926  0.24491826 ...  0.94473404  0.94491994
   0.94480586]
 ...
 [-0.6144051  -0.7156963  -0.7475016  ... -2.0743396  -2.0742962
  -2.0743022 ]
 [-0.52674806 -0.57307994 -0.58354634 ... -1.9373124  -1.9373024
  -1.937322  ]
 [-5.3670144  -5.297701   -5.2977824  ... -3.762405   -3.7623515
  -3.762343  ]]"
DR1_MEM0_SX387,"[[13.528536   13.553941   13.612951   ... 11.840988   11.840983
  11.840952  ]
 [-2.422936   -2.5226245  -2.4519482  ... -1.0405636  -1.0405396
  -1.0405356 ]
 [-0.6104199  -0.62454426 -0.6243186  ...  0.6468432   0.6467665
   0.6467618 ]
 ...
 [-0.12343395 -0.23549601 -0.25313312 ... -1.3718073  -1.3717796
  -1.3717818 ]
 [-2.0444748  -1.9900749  -1.9256309  ... -2.1444864  -2.1444535
  -2.1444688 ]
 [-5.033126   -5.0333214  -5.055293   ... -4.470547   -4.4705024
  -4.470488  ]]"
DR1_SAH0_SA1,"[[13.534775   13.542608   13.533528   ... 11.180167   11.180462
  11.179619  ]
 [-2.209238   -2.2978902  -2.3854496  ... -1.1372205  -1.1373634
  -1.1370227 ]
 [-0.43664828 -0.32361603 -0.26975155 ...  0.18106419  0.18114121
   0.18103209]
 ...
 [-0.02026884 -0.13395022 -0.24557069 ... -1.2356788  -1.2355545
  -1.2359635 ]
 [-0.74262583 -0.7251506  -0.5956785  ... -2.6315246  -2.6313117
  -2.6319618 ]
 [-5.322859   -5.275225   -5.2115273  ... -4.6087847  -4.6091223
  -4.6081114 ]]"
DR1_SAH0_SA2,"[[12.854662   12.882759   12.570158   ... 10.306138   10.306162
  10.306168  ]
 [-2.4080749  -2.4778564  -2.3969789  ... -1.1548398  -1.154872
  -1.1548281 ]
 [-1.4744389  -1.4126531  -1.4760034  ... -0.31032187 -0.31027642
  -0.31031922]
 ...
 [ 1.1623317   0.88338685  0.51120305 ... -2.1257017  -2.125651
  -2.1256747 ]
 [-0.86413574 -0.8496117  -0.7270974  ... -2.4042847  -2.4043412
  -2.4043188 ]
 [-5.969776   -5.9041324  -5.7932887  ... -4.637026   -4.6370363
  -4.6370134 ]]"
DR1_SAH0_SI1244,"[[ 9.858733    9.863238   11.333734   ...  9.8469715   9.852924
   9.854964  ]
 [-1.5346835  -1.537564   -3.5028174  ... -1.5233016  -1.5306431
  -1.5325284 ]
 [-0.4477043  -0.44968194 -1.1922776  ... -0.44425178 -0.4461378
  -0.44693148]
 ...
 [-1.6248763  -1.6298244  -0.10330269 ... -1.6288841  -1.6202691
  -1.61884   ]
 [-2.7942727  -2.7945144  -1.8503177  ... -2.786357   -2.792148
  -2.7931888 ]
 [-3.8339803  -3.8378382  -4.788663   ... -3.8357444  -3.8302884
  -3.8296359 ]]"
DR1_SAH0_SI1874,"[[12.884176   12.958137   12.958357   ... 10.737037   10.737118
  10.736958  ]
 [-2.7327979  -2.717211   -2.7134871  ... -1.2114308  -1.2113967
  -1.2114158 ]
 [ 0.11246336  0.07305503  0.07947603 ...  0.93247765  0.93253434
   0.93246853]
 ...
 [-0.24193111 -0.41829383 -0.5063167  ... -1.580095   -1.5800799
  -1.5800986 ]
 [-0.5638459  -0.58519095 -0.59861386 ... -1.9196022  -1.9196006
  -1.9196379 ]
 [-5.4396877  -5.414412   -5.390076   ... -3.9357758  -3.9357378
  -3.9357202 ]]"
DR1_SAH0_SI614,"[[13.572203   13.625269   11.691845   ... 11.691696   11.691626
  11.691605  ]
 [-2.5556319  -2.5896306  -0.89625156 ... -0.896193   -0.8961847
  -0.8961885 ]
 [-0.24831405 -0.2584396   0.39853886 ...  0.39851356  0.39854923
   0.3985346 ]
 ...
 [-0.4092194  -0.5414928  -1.1730852  ... -1.1730052  -1.172943
  -1.1729717 ]
 [-1.5373566  -1.4643915  -2.3812678  ... -2.381163   -2.3811278
  -2.381184  ]
 [-5.372549   -5.3916216  -3.97293    ... -3.9728723  -3.9727964
  -3.972795  ]]"
DR1_SAH0_SX164,"[[ 1.1991834e+01  1.1913555e+01  1.1690393e+01 ...  1.2610218e+01
   1.1235329e+01  1.1235301e+01]
 [-1.0707269e+00 -1.1109445e+00 -1.0891353e+00 ...  1.3488171e-01
   5.8166069e-01  5.8164787e-01]
 [-4.2338109e-01 -4.9408108e-01 -7.0578367e-01 ... -1.0783343e+00
  -1.7127782e-01 -1.7132497e-01]
 ...
 [ 2.6877394e-01  1.4568439e-01 -4.2666793e-03 ... -6.2927872e-01
  -8.7961781e-01 -8.7980294e-01]
 [-8.7957650e-01 -8.0394465e-01 -6.6100907e-01 ... -1.0477706e+00
  -2.0776267e+00 -2.0775282e+00]
 [-4.7999082e+00 -4.8374739e+00 -4.9120345e+00 ... -5.3791199e+00
  -4.3030014e+00 -4.3030801e+00]]"
DR1_SAH0_SX327,"[[13.385859   13.420515   13.490869   ... 11.305286   11.304849
  11.304748  ]
 [-2.6880057  -2.7169187  -2.7430823  ... -0.98339987 -0.9834417
  -0.9834217 ]
 [-0.38739693 -0.38000888 -0.35954228 ... -0.23871723 -0.2389884
  -0.23899683]
 ...
 [-0.25917506 -0.39008743 -0.47724634 ... -1.0614265  -1.0616491
  -1.0616977 ]
 [-0.71377    -0.73102236 -0.71200085 ... -1.4192946  -1.4191906
  -1.4191684 ]
 [-5.802965   -5.779191   -5.766507   ... -4.682021   -4.68177
  -4.6817055 ]]"
DR1_SAH0_SX344,"[[11.280858   11.0252     10.418737   ... 10.809318   10.810766
  10.809347  ]
 [-2.1282682  -2.0510845  -1.9525443  ... -0.17291406 -0.1739752
  -0.17285493]
 [-1.5238518  -1.6395334  -1.8380764  ...  3.2095325   3.2102795
   3.2091904 ]
 ...
 [-0.5111312  -0.6581166  -0.85716385 ... -1.8776984  -1.8765444
  -1.8776379 ]
 [-0.84178114 -0.7966669  -0.72334766 ... -1.6945182  -1.6938894
  -1.694459  ]
 [-5.029742   -4.9621954  -4.8600397  ... -4.1516833  -4.152798
  -4.1518254 ]]"
DR1_SAH0_SX434,"[[11.453328   13.519949   11.117265   ... 11.59607    11.70132
  11.110017  ]
 [-1.0908607  -2.435757   -1.0074382  ... -0.5693368  -0.4637574
  -1.0053992 ]
 [-0.0372386  -0.15381223 -0.0928992  ... -1.0933666  -1.0287125
  -0.09581617]
 ...
 [-1.3752604  -1.0672956  -1.3990595  ... -1.2996747  -1.3805921
  -1.3989038 ]
 [-1.7475703  -0.05969871 -1.8088748  ... -0.51390785 -0.31916344
  -1.811377  ]
 [-4.7974973  -5.581228   -4.7208223  ... -5.0042043  -5.041193
  -4.7176437 ]]"
DR1_SAH0_SX74,"[[10.13316     9.571346    9.720013   ... 12.018879   12.018557
  12.018116  ]
 [-1.733506   -1.6246357  -1.7630569  ... -1.4093441  -1.4091096
  -1.4088113 ]
 [-1.7559797  -1.9016821  -1.7957268  ...  0.49866933  0.49843293
   0.4982    ]
 ...
 [ 0.6982192   1.2368641   1.1727839  ... -1.4126619  -1.4124084
  -1.41236   ]
 [-0.8687316  -1.0100373  -1.1440794  ... -1.4021322  -1.4023687
  -1.4026148 ]
 [-5.190548   -5.075384   -5.0122247  ... -4.5426598  -4.54232
  -4.5419207 ]]"
